item1,item,factor,step,image1,image2,corrAns,main_trials_1.thisTrialN,main_trials_1.thisN,main_trials_1.thisIndex,image_4.started,image_5.started,sound_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,participant,gender,age,date,expName,psychopyVersion,frameRate,rep,tone
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,21,21,29,211.5607268,211.5607268,211.9245894,211.9247908,d,2.942565666,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,24,24,23,222.2802029,222.2802029,222.6246088,222.6251254,d,3.005846166,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,28,28,20,236.4773022,236.4773022,236.8250138,236.8250378,k,5.284104791,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,29,29,25,242.2821707,242.2821707,242.6418202,242.6417745,k,2.879369125,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,34,34,27,260.2286253,260.2286253,260.5751302,260.575195,d,3.145459416,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,35,35,19,263.9102557,263.9102557,264.2415491,264.242062,d,2.861557124,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,41,41,18,284.5797918,284.5797918,284.9081185,284.9084593,d,4.702360125,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,43,43,17,293.4288452,293.4288452,293.7420402,293.7421518,k,3.828050499,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,46,46,16,304.4816448,304.4816448,304.8082322,304.8081658,k,2.620850875,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,56,56,26,338.3170185,338.3170185,338.6756015,338.6755346,k,2.732544958,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,58,58,21,344.635639,344.635639,344.9923577,344.9924452,k,2.346394792,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,59,59,15,347.5315546,347.5315546,347.8578673,347.8581237,k,2.532688833,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,0
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,60,60,28,350.5463438,350.5463438,350.9090397,350.9090226,d,2.97665725,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,61,61,22,354.0595744,354.0595744,354.3923552,354.3923458,d,3.360368458,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,70,70,24,383.0462546,383.0462546,383.3757287,383.3757673,d,2.583939041,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,1,1
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,2,2,20,435.7302782,435.7302782,436.0760718,436.0760806,k,2.905098875,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,0
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,11,11,18,467.814635,467.814635,468.1425796,468.1426703,d,2.897879,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,19,19,28,493.0455402,493.0455402,493.4096009,493.4098982,d,2.700897208,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,23,23,16,506.2662113,506.2662113,506.5923963,506.5929092,k,3.337523083,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,0
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,24,24,19,510.1238395,510.1238395,510.4595567,510.4596291,d,2.77876025,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,28,28,15,523.5823475,523.5823475,523.9088837,523.9096581,k,2.809386166,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,0
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,38,38,21,555.0694721,555.0694721,555.4096683,555.4099508,d,3.417103625,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,40,40,25,561.881029,561.881029,562.2265714,562.2264913,k,2.517417625,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,0
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,43,43,29,571.0333915,571.0333915,571.393212,571.393137,d,2.609565583,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,54,54,24,606.1780394,606.1780394,606.5100214,606.5100422,d,2.666654166,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,55,55,26,609.3347687,609.3347687,609.6766539,609.676663,k,3.204952749,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,0
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,56,56,17,613.0770292,613.0770292,613.4095213,613.4100815,d,2.744359791,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,68,68,23,650.8797967,650.8797967,651.2101449,651.2102481,d,2.468270666,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,70,70,27,656.7682229,656.7682229,657.126958,657.1269249,d,2.64441575,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,1
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,71,71,22,659.9450198,659.9450198,660.2935101,660.2935233,k,2.599671124,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,2,0
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,9,9,25,702.3988663,702.3988663,702.7436669,702.7438268,k,2.807263291,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,13,13,18,715.6820727,715.6820727,716.0105365,716.0105116,d,2.637135749,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,14,14,20,718.8284934,718.8284934,719.1772369,719.1767427,k,2.853849124,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,15,15,28,722.201539,722.201539,722.5604864,722.5605098,d,2.531980374,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,16,16,16,725.2786327,725.2786327,725.5935991,725.5937059,d,5.373764874,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,22,22,26,746.6524734,746.6524734,747.0105584,747.0106873,k,2.429299875,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,24,24,29,752.7641899,752.7641899,753.1269899,753.1273955,d,2.976476916,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,28,28,22,765.9802735,765.9802735,766.3271033,766.3270922,k,2.882328708,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,31,31,19,775.417402,775.417402,775.7436318,775.7441591,d,4.404292,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,36,36,24,792.9112398,792.9112398,793.2607971,793.2606773,d,2.597435542,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,46,46,27,823.8919162,823.8919162,824.2442747,824.2442284,d,2.630942083,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,55,55,17,852.7669866,852.7669866,853.0938281,853.0945721,k,2.663922917,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,63,63,21,878.9295824,878.9295824,879.2774541,879.277862,k,3.388865125,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,72,72,15,909.1615478,909.1615478,909.477907,909.4780941,k,2.915596041,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,0
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,73,73,23,912.5626501,912.5626501,912.8947706,912.8946661,d,3.512781541,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,3,1
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,0,0,24,949.6739001,949.6739001,950.0115072,950.0114586,d,2.887566958,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,3,3,19,959.4327147,959.4327147,959.7606423,959.761547,k,2.870169166,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,8,8,29,975.703175,975.703175,976.061443,976.0615066,d,3.141883292,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,11,11,20,985.5971908,985.5971908,985.9447412,985.9449489,k,3.106211958,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,12,12,21,989.2203725,989.2203725,989.5615795,989.561691,k,2.345310166,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,29,29,18,1041.302119,1041.302119,1041.627659,1041.628436,d,3.816880583,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,36,36,17,1064.300412,1064.300412,1064.628576,1064.628531,d,2.67929225,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,40,40,25,1076.386125,1076.386125,1076.728639,1076.728557,k,3.066811291,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,51,51,15,1111.949695,1111.949695,1112.27879,1112.278811,k,3.054645333,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,56,56,16,1127.883032,1127.883032,1128.212332,1128.211785,k,2.658353249,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,58,58,22,1134.214446,1134.214446,1134.561517,1134.562222,d,3.137626458,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,59,59,27,1137.869292,1137.869292,1138.212229,1138.212218,d,2.879583042,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,62,62,28,1149.671096,1149.671096,1150.028873,1150.029059,d,2.622101833,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,70,70,26,1174.419633,1174.419633,1174.762359,1174.762329,k,2.766092875,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,0
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,74,74,23,1188.147462,1188.147462,1188.479341,1188.479176,d,5.224257833,F02,Female,25,2023-02-07_14h42.36.892,id,2022.2.3,59.94890867,4,1
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,1,1,17,409.6897646,409.6897646,410.0073524,410.0073611,k,8.290205458,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,6,6,27,432.4447469,432.4447469,432.8058145,432.8075403,d,10.34725158,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,11,11,22,458.1585635,458.1585635,458.5061717,458.5063621,d,3.049015875,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,15,15,15,472.5815603,472.5815603,472.9076255,472.9078172,k,3.43317625,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,21,21,20,494.3751853,494.3751853,494.7078554,494.7063977,d,6.401078958,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,23,23,16,508.641991,508.641991,508.9583709,508.9581691,k,3.367935749,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,28,28,24,527.4447893,527.4447893,527.7746731,527.7732003,d,5.437998,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,34,34,19,548.5154447,548.5154447,548.8413511,548.8410076,d,2.885921208,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,35,35,29,551.8957936,551.8957936,552.256485,552.257971,d,4.128117417,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,40,40,18,572.2618423,572.2618423,572.574752,572.5748451,k,3.308310125,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,41,41,28,576.0447757,576.0447757,576.406548,576.4084789,d,3.799726417,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,1
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,47,47,21,595.942529,595.942529,596.2747201,596.2733446,k,3.515428875,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,55,55,23,621.4260343,621.4260343,621.758186,621.7568801,k,5.550741042,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,65,65,25,660.0670749,660.0670749,660.408409,660.4071352,k,3.299690958,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,68,68,26,671.4334983,671.4334983,671.7751476,671.7737897,k,2.825559792,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,1,0
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,2,2,17,731.5473387,731.5473387,731.8585366,731.8589725,d,5.806102583,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,6,6,22,748.1275606,748.1275606,748.4588896,748.4574859,d,2.751198833,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,7,7,20,751.3859156,751.3859156,751.7405918,751.7410758,k,3.333570625,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,10,10,26,761.5697973,761.5697973,761.9092153,761.9073578,k,2.845092292,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,13,13,24,771.4926463,771.4926463,771.8256012,771.8241705,d,2.755972458,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,16,16,23,781.1628062,781.1628062,781.5074029,781.5075358,d,2.689332625,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,24,24,21,807.3464379,807.3464379,807.6910758,807.6911821,k,3.43521375,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,25,25,19,811.3292482,811.3292482,811.6424605,811.6426466,d,2.620582875,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,27,27,15,817.7755099,817.7755099,818.109141,818.107664,k,3.333542125,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,31,31,27,831.6836544,831.6836544,832.0258589,832.0245095,k,3.018197375,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,40,40,16,861.0431288,861.0431288,861.359636,861.3594398,d,4.330395124,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,45,45,25,880.0110018,880.0110018,880.3746174,880.3762639,k,2.993856292,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,56,56,29,920.2949927,920.2949927,920.6580312,920.6595658,d,4.383066583,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,69,69,18,966.9544945,966.9544945,967.2762999,967.2766135,k,4.269941458,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,0
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,70,70,28,971.7117051,971.7117051,972.0582411,972.0583782,d,2.829145208,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,2,1
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,0,0,29,988.424058,988.424058,988.7598195,988.7583908,d,4.112068083,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,8,8,20,1014.646912,1014.646912,1014.976638,1014.975267,k,3.1504665,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,10,10,21,1021.467408,1021.467408,1021.810024,1021.808618,k,2.428092041,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,12,12,15,1027.717348,1027.717348,1028.043467,1028.044098,k,2.790199666,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,21,21,18,1057.079988,1057.079988,1057.39358,1057.393869,d,2.735812124,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,26,26,16,1072.912353,1072.912353,1073.227192,1073.226925,k,3.148257333,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,28,28,26,1079.890297,1079.890297,1080.242115,1080.242129,k,3.956813708,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,31,31,17,1090.616478,1090.616478,1090.927087,1090.927088,k,3.767834833,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,37,37,27,1112.791895,1112.791895,1113.142067,1113.14238,d,3.557084333,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,41,41,28,1126.418773,1126.418773,1126.760426,1126.75905,d,3.270875667,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,42,42,25,1130.191592,1130.191592,1130.559001,1130.56069,k,2.738312958,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,0
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,48,48,19,1149.433316,1149.433316,1149.743997,1149.743845,d,4.216145791,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,57,57,22,1183.011365,1183.011365,1183.359373,1183.359396,d,2.680793291,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,69,69,24,1224.744258,1224.744258,1225.077589,1225.076003,d,3.196038792,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,72,72,23,1234.396996,1234.396996,1234.727818,1234.725938,d,3.525849208,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,3,1
sound,pam,shape,5,image1/pam_night.png,image2/pam_chestnut.png,1,7,7,24,1296.72903,1296.72903,1297.061232,1297.060005,d,2.594471333,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,1
sound,kan,shape,3,image1/kan_taste.png,image2/kan_liver.png,1,15,15,17,1320.836084,1320.836084,1321.161452,1321.161637,k,3.730433708,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pal,shape,1,image1/pal_foot.png,image2/pal_shade.png,1,16,16,25,1325.05024,1325.05024,1325.409939,1325.411557,k,2.754491625,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pam,shape,1,image1/pam_night.png,image2/pam_chestnut.png,1,20,20,20,1339.548073,1339.548073,1339.893441,1339.893676,k,2.619942708,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,kan,shape,2,image1/kan_taste.png,image2/kan_liver.png,1,22,22,16,1345.9831,1345.9831,1346.294918,1346.295126,k,3.801484458,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pal,shape,3,image1/pal_foot.png,image2/pal_shade.png,1,23,23,27,1350.265722,1350.265722,1350.62674,1350.62842,k,3.304460499,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pam,shape,3,image1/pam_night.png,image2/pam_chestnut.png,1,31,31,22,1376.405352,1376.405352,1376.7602,1376.7604,k,2.600421083,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pal,shape,5,image1/pal_foot.png,image2/pal_shade.png,1,32,32,29,1379.535254,1379.535254,1379.893408,1379.893433,d,3.447387167,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,1
sound,pal,shape,2,image1/pal_foot.png,image2/pal_shade.png,1,38,38,26,1399.343269,1399.343269,1399.710242,1399.712046,k,2.964278124,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,kan,shape,4,image1/kan_taste.png,image2/kan_liver.png,1,43,43,18,1416.800838,1416.800838,1417.11181,1417.111895,d,4.383059624,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,1
sound,pam,shape,2,image1/pam_night.png,image2/pam_chestnut.png,1,44,44,21,1421.662171,1421.662171,1421.995159,1421.993589,k,3.652925416,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pam,shape,4,image1/pam_night.png,image2/pam_chestnut.png,1,60,60,23,1476.394788,1476.394788,1476.728653,1476.727252,d,4.531955874,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,1
sound,kan,shape,1,image1/kan_taste.png,image2/kan_liver.png,1,67,67,15,1501.492765,1501.492765,1501.812031,1501.812233,k,2.864176708,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,0
sound,pal,shape,4,image1/pal_foot.png,image2/pal_shade.png,1,68,68,28,1504.832508,1504.832508,1505.193918,1505.195569,d,3.696894666,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,1
sound,kan,shape,5,image1/kan_taste.png,image2/kan_liver.png,1,74,74,19,1529.091425,1529.091425,1529.412682,1529.41228,d,2.643703667,F03,Female,25,2023-02-07_17h05.03.908,id,2022.2.3,59.39484069,4,1
